date,date,price_usd,market_cap,volume,price_usd_lag1,volume_lag1,market_cap_lag1,price_usd_lag2,volume_lag2,market_cap_lag2,price_usd_lag3,volume_lag3,market_cap_lag3,price_usd_lag7,volume_lag7,market_cap_lag7,price_usd_lag14,volume_lag14,market_cap_lag14,returns,volatility_7d,volatility_14d,returns_rolling_mean_7d,price_usd_sma7,price_usd_std7,volume_sma7,market_cap_sma7,price_usd_sma14,price_usd_std14,volume_sma14,market_cap_sma14,price_usd_sma30,price_usd_std30,volume_sma30,market_cap_sma30,RSI_14,MACD,MACD_signal,MACD_hist,Bollinger_sma,Bollinger_upper,Bollinger_lower,day_of_week,month,quarter
2025-03-30,2025-03-30,607.9664830483796,91603393914.98335,1690893072.759816,628.44,1690893072.759816,91603393914.98335,636.46,1402203548.1867435,92799083011.37596,631.75,1072554551.6522197,92166463788.44118,634.59,1247287533.1388352,92677448785.37189,581.45,1171114786.6400883,84729580165.32867,-3.2578316070938307,1.639235206806077,2.5233843109032024,-0.5987669735633313,627.2833306706609,9.621924123792326,1326034995.5260437,92175238124.01927,623.3753596848826,16.95197145718641,1406359461.455171,91085580217.33528,607.0621464521524,26.349883584637055,1347541245.8120577,88546524588.45932,58.638987532781385,5.741795583002045,4.686291339605296,1.055504243396749,623.3753596848826,657.2793025992554,589.4714167705098,6,3,1
2025-03-31,2025-03-31,589.27,85876133709.9148,781024663.7074255,607.9664830483796,1690893072.759816,91603393914.98335,628.44,1690893072.759816,91603393914.98335,636.46,1402203548.1867435,92799083011.37596,622.246831646247,1247287533.1388352,92677448785.37189,580.22,1728902314.8845716,84579800057.54492,-3.0752489766597613,1.8375949298140832,2.683244394800111,-0.7602222692712933,622.5723547211971,17.41542644010008,1259426014.1786995,91203621684.66824,624.0217882563111,15.26872540859663,1338653914.9425178,91178175478.21884,605.4221464521524,25.854095782830637,1349099090.6767833,88302053886.18593,52.647184377036716,2.7382380859648947,4.296680688877215,-1.5584426029123204,624.0217882563111,654.5592390735044,593.4843374391178,0,3,1
2025-04-01,2025-04-01,616.24,89787246893.72856,916596904.931346,589.27,781024663.7074255,85876133709.9148,607.9664830483796,1690893072.759816,91603393914.98335,628.44,1690893072.759816,91603393914.98335,630.35,723666377.6045334,91998938607.93324,598.1317208937282,1728902314.8845716,84579800057.54492,4.576849322042542,2.6757938336286045,2.834252040966556,-0.2924214245722471,620.5566404354829,17.18016147675366,1286987518.0825298,90887665725.49617,625.3152367639019,13.580472962995719,1280632099.9458585,91550135966.51765,605.7254797854858,25.928222138689172,1316936626.5040855,88342018854.12996,55.03022799443251,2.505271521779491,3.9383988554576703,-1.4331273336781791,625.3152367639019,652.4761826898933,598.1542908379105,1,4,2
2025-04-02,2025-04-02,602.52,87863045828.12164,1697681882.876937,616.24,916596904.931346,89787246893.72856,589.27,781024663.7074255,85876133709.9148,607.9664830483796,1690893072.759816,91603393914.98335,633.77,1454746812.580342,92377944845.04591,637.48,1557206014.3599737,92958836850.61832,-2.226405296637679,2.7357825258972137,2.235598416750813,-0.6879872845220625,616.0923547211971,17.234492009002626,1321692528.1249006,90242680151.64983,622.818093906759,14.363204690963936,1290666090.554213,91186150893.48218,604.8841464521524,25.595950758126815,1333097246.2526698,88217294569.57938,38.676287607238365,1.1997248230954938,3.390664048985235,-2.1909392258897413,622.818093906759,651.5445032886869,594.0916845248312,2,4,2
2025-04-03,2025-04-03,598.5,87443308406.60175,1864902496.7868683,602.52,1697681882.876937,87863045828.12164,616.24,916596904.931346,89787246893.72856,589.27,781024663.7074255,85876133709.9148,631.75,1072554551.6522197,92166463788.44118,634.35,1475787819.5330305,92555650757.55933,-0.6671977693686437,2.731109918571255,2.2367733080733587,-0.7377687352720566,611.3423547211971,16.775765644772036,1434885091.7155647,89567943668.52992,620.2573796210447,15.313404542578548,1318459996.0723443,90820983582.6995,604.3141464521524,25.539427915868018,1342807569.4813688,88141290072.31767,38.45457751990526,-0.1574952379600063,2.681032191596187,-2.8385274295561933,620.2573796210447,650.8841887062018,589.6305705358876,3,4,2
2025-04-04,2025-04-04,598.69,87394937361.16124,785795171.9781505,598.5,1864902496.7868683,87443308406.60175,602.52,1697681882.876937,87863045828.12164,616.24,916596904.931346,89787246893.72856,636.46,1402203548.1867435,92799083011.37596,618.09,1100726082.1315966,90241584888.9593,0.0317460317460494,2.6793315366694723,2.1487546335411496,-0.8397404565552111,605.9466404354828,12.999664898743278,1346826752.257194,88795922861.3564,618.8716653353305,16.366184967450263,1295964931.0613842,90617651616.4282,605.2941464521524,24.69939072153621,1316497999.6814873,88286947251.64622,43.03092514002714,-1.2038927759613216,1.9040471980846854,-3.107939974046007,618.8716653353305,651.604035270231,586.13929540043,4,4,2
2025-04-06,2025-04-06,588.2608356133861,87394937361.16124,785795171.9781505,598.69,785795171.9781505,87394937361.16124,598.5,1864902496.7868683,87443308406.60175,602.52,1697681882.876937,87863045828.12164,628.44,1690893072.759816,91603393914.98335,633.41,1567975412.7575078,92378334776.96008,-1.7419974254812898,2.698057911402211,2.0362306896781543,-0.9085836744932305,600.2067598088237,9.917665932788028,1217527052.1455276,88194714782.23894,615.646725022001,17.676869928622633,1240094913.8628583,90261694658.15686,604.5950651417091,24.880190612884814,1290188429.8816059,88432604430.97475,33.19036601420798,-2.8419564644846105,0.9548464655708262,-3.7968029300554367,615.646725022001,651.0004648792462,580.2929851647557,6,4,2
2025-04-07,2025-04-07,541.47,79040586508.4252,1525326140.4405663,588.2608356133861,785795171.9781505,87394937361.16124,598.69,785795171.9781505,87394937361.16124,598.5,1864902496.7868683,87443308406.60175,607.9664830483796,1690893072.759816,91603393914.98335,634.59,1247287533.1388352,92677448785.37189,-7.954096683080525,3.756032611144632,2.830269385806029,-1.5794786853484726,590.7072622304837,23.62297982094658,1193874633.2427778,86400028009.87349,608.9952964505723,25.699581462741016,1259954814.3844106,89287633066.94638,602.487065141709,27.419564737983976,1281932790.2995253,88130640916.98991,24.11986656384552,-7.825554999130873,-0.8012338273695135,-7.024321171761359,608.9952964505723,660.3944593760543,557.5961335250902,0,4,2
2025-04-08,2025-04-08,557.92,81444714698.48569,1492084536.993581,541.47,1525326140.4405663,79040586508.4252,588.2608356133861,785795171.9781505,87394937361.16124,598.69,785795171.9781505,87394937361.16124,589.27,781024663.7074255,85876133709.9148,622.246831646247,1247287533.1388352,92677448785.37189,3.0380261140968035,4.04952325623086,3.0212401213242392,-0.706153672383249,586.2286908019123,26.71081766279579,1295454615.1408,85766968151.0979,604.4005227615546,28.720946289058027,1277440314.6597497,88485294917.88309,602.1253984750424,27.946131749120052,1283756274.2195828,88075156548.00763,32.521133617300976,-10.328652939390508,-2.7067176497737124,-7.621935289616796,604.4005227615546,661.8424153396707,546.9586301834386,1,4,2
2025-04-09,2025-04-09,558.48,81468613594.63686,1060631213.085354,557.92,1492084536.993581,81444714698.48569,541.47,1525326140.4405663,79040586508.4252,588.2608356133861,785795171.9781505,87394937361.16124,616.24,916596904.931346,89787246893.72856,630.35,723666377.6045334,91998938607.93324,0.10037281330657066,3.373166273320036,2.9756868493609474,-1.345650316488388,577.9772622304837,24.743737687348933,1316030944.8770869,84578591965.51338,599.2669513329832,30.115131754626784,1301509231.4798083,87733128845.50476,600.638065141709,29.057735784667923,1283500259.2571218,87856773306.58408,29.63676545588487,-12.127391747977072,-4.590852469414385,-7.536539278562687,599.2669513329832,659.4972148422368,539.0366878237297,2,4,2
